date,meantempm,meandewptm,meanpressurem,maxhumidity,minhumidity,maxtempm,mintempm,maxdewptm,mindewptm,maxpressurem,minpressurem,precipm
2/19/2015,24,20,1011.76,94,39,30,19,29,18,1015,1009,0
2/20/2015,25,20,1012.6,94,36,30,20,22,18,1015,1010,0
2/21/2015,26,20,1012.86,94,37,30,21,22,17,1015,1011,0
2/22/2015,26,19,1013.23,94,27,31,21,22,15,1016,1011,0
2/23/2015,26,20,1013.4,94,35,31,21,22,17,1016,1011,0
2/24/2015,26,19,1012.31,94,29,31,20,21,15,1016,1010,0
2/25/2015,26,18,1010.75,94,20,32,19,21,11,1014,1009,0
2/26/2015,26,21,1009.71,88,45,31,21,24,19,1013,1007,0
2/27/2015,27,24,1009.94,94,56,32,22,24,22,1013,1008,0
2/28/2015,27,24,1010.25,94,55,31,23,24,22,1013,1008,0
3/1/2015,28,23,1010.67,84,55,31,24,24,22,1013,1008,0
3/2/2015,28,23,1011.82,89,50,31,25,24,22,1015,1009,0
3/3/2015,28,23,1011.06,89,50,32,23,24,22,1014,1008,0
3/4/2015,28,23,1010.63,94,38,33,23,25,20,1014,1008,0
3/5/2015,28,25,1011.78,94,50,33,24,25,24,1015,1010,0
3/6/2015,28,24,1012.85,100,43,32,24,25,21,1016,1011,0
3/7/2015,28,23,1012.71,94,44,33,24,25,21,1016,1010,0
3/8/2015,28,23,1013.28,94,45,32,23,24,21,1016,1011,0
3/9/2015,28,23,1014.25,94,37,33,24,24,19,1017,1012,0
3/10/2015,27,20,1014.02,100,35,32,22,24,17,1016,1012,0
3/11/2015,27,21,1013.8,83,34,32,22,22,19,1017,1011,0
3/12/2015,28,22,1013.7,89,43,32,23,23,21,1016,1011,0
3/13/2015,28,22,1013.38,94,38,33,24,24,20,1016,1011,0
3/14/2015,28,23,1014.08,94,39,33,23,24,21,1017,1012,0
3/15/2015,28,23,1014.08,100,45,32,24,24,21,1017,1011,0
3/16/2015,28,23,1014.04,94,42,32,23,24,20,1017,1012,0
3/17/2015,27,22,1012.6,94,37,33,21,23,18,1016,1010,0
3/18/2015,28,21,1010.58,94,28,35,21,23,16,1013,1008,0
3/19/2015,28,22,1011.27,94,32,34,21,24,19,1014,1009,0
3/20/2015,28,23,1012.35,94,42,33,23,24,21,1015,1010,0
3/21/2015,29,21,1013.04,94,19,35,23,24,12,1016,1010,0
3/22/2015,30,22,1011.52,89,24,36,23,25,16,1015,1009,0
3/23/2015,29,24,1009.92,94,39,35,23,26,20,1013,1007,0
3/24/2015,28,24,1009.43,100,40,34,23,26,22,1012,1007,0
3/25/2015,28,24,1010.65,94,46,33,23,25,22,1014,1009,0
3/26/2015,28,23,1012.6,94,40,33,24,24,21,1016,1011,0
3/27/2015,28,23,1012.75,94,37,33,24,24,20,1016,1010,0
3/28/2015,29,24,1011.54,94,38,34,24,25,21,1015,1008,0
3/29/2015,30,23,1010.11,94,32,34,25,25,19,1014,1007,0
3/30/2015,29,24,1010,94,41,34,24,25,21,1013,1007,0
3/31/2015,30,24,1010.32,89,42,34,26,26,22,1013,1008,0
4/1/2015,30,25,1009.96,94,44,34,26,26,23,1013,1007,0
4/2/2015,31,25,1008.62,94,37,36,26,26,22,1012,1005,0
4/3/2015,32,25,1006.4,89,38,38,25,27,22,1010,1003,0
4/4/2015,32,25,1004.67,89,33,37,27,27,20,1007,1002,0
4/5/2015,31,26,1005.96,89,37,36,26,27,22,1009,1004,0
4/6/2015,30,24,1006.88,89,35,35,26,26,21,1010,1004,0
4/7/2015,30,25,1007.62,89,47,35,26,26,22,1011,1005,0
4/8/2015,30,25,1009.38,84,38,34,25,26,22,1012,1007,0
4/9/2015,30,25,1009.82,89,52,34,26,26,24,1012,1008,0
4/10/2015,30,24,1010.19,89,42,35,25,25,22,1013,1007,0
4/11/2015,30,24,1010.43,94,34,35,24,26,21,1014,1008,0
4/12/2015,30,24,1012,94,44,34,25,25,22,1015,1009,0.4
4/13/2015,29,23,1012.21,94,44,33,24,26,21,1015,1008,0.7
4/14/2015,28,21,1010.38,94,27,34,22,25,16,1014,1007,0
4/15/2015,26,24,1010.79,94,63,29,23,25,22,1014,1009,103
4/16/2015,28,24,1011.6,94,47,32,24,25,22,1015,1009,0
4/17/2015,29,24,1009.78,94,41,33,25,26,21,1014,1006,0
4/18/2015,30,23,1007.89,89,34,35,24,25,20,1011,1005,0
4/19/2015,29,24,1008.15,94,44,33,25,25,22,1011,1006,0
4/20/2015,30,25,1009.71,94,47,34,26,26,23,1013,1007,0
4/21/2015,30,26,1009.53,89,48,34,27,26,24,1012,1007,0
4/22/2015,30,25,1008.5,94,42,35,26,26,24,1012,1006,0
4/23/2015,32,26,1008.39,84,42,37,27,27,24,1012,1005,0
4/24/2015,30,25,1009.12,94,42,35,24,27,22,1012,1006,6
4/25/2015,28,23,1008.41,94,42,35,22,25,22,1011,1005,0
4/26/2015,30,25,1009.13,89,43,34,26,26,22,1012,1006,0
4/27/2015,30,25,1010.14,94,47,34,26,27,24,1013,1008,0
4/28/2015,30,25,1009.45,94,42,35,25,26,22,1013,1006,0
4/29/2015,31,26,1008.64,89,46,36,26,27,24,1012,1006,0
4/30/2015,32,26,1008.62,89,39,37,27,27,23,1012,1006,0
5/1/2015,30,26,1007.78,90,47,36,25,28,24,1010,1005,0
5/2/2015,32,26,1007.29,89,38,37,27,28,22,1010,1004,0
5/3/2015,30,25,1007.81,89,50,35,24,27,22,1010,1005,0
5/4/2015,30,26,1008.46,89,50,34,27,27,25,1011,1006,0
5/5/2015,30,25,1008.07,89,43,34,26,27,23,1011,1006,0
5/6/2015,30,25,1007.16,94,48,34,26,26,24,1010,1005,0
5/7/2015,30,25,1007.91,89,43,35,26,26,23,1010,1006,0
5/8/2015,32,26,1006.75,89,44,36,27,27,24,1010,1004,0
5/9/2015,32,26,1005.31,89,50,37,26,27,24,1008,1003,0
5/10/2015,31,26,1005.73,89,46,35,27,27,24,1009,1003,0
5/11/2015,31,26,1007.54,84,59,34,28,27,24,1010,1006,0
5/12/2015,31,26,1007.3,84,51,35,27,27,25,1010,1005,0
5/13/2015,28,25,1007.31,89,58,30,27,27,22,1011,1005,6
5/14/2015,28,26,1007.54,94,68,31,25,27,25,1010,1005,12
5/15/2015,30,26,1007.64,94,54,34,26,27,25,1010,1006,5
5/16/2015,28,26,1006.19,94,68,31,25,27,24,1009,1003,5
5/17/2015,29,25,1004.65,94,51,34,24,27,24,1007,1002,0
5/18/2015,30,25,1004.55,89,37,36,24,28,23,1007,1002,0
5/19/2015,32,26,1004.45,89,41,38,27,28,25,1007,1002,0
5/20/2015,33,25,1004.4,89,32,39,27,28,21,1006,1002,0
5/21/2015,34,26,1004.16,89,36,40,27,28,24,1007,1001,0
5/22/2015,34,26,1004.29,79,33,39,28,27,24,1007,1001,0
5/23/2015,34,25,1004.2,79,31,39,28,27,23,1007,1002,0
5/24/2015,36,25,1004.5,79,27,42,29,28,23,1008,1002,0
5/25/2015,36,25,1004.13,79,27,42,29,27,19,1007,1002,0
5/26/2015,34,25,1004.71,79,33,39,28,27,22,1008,1003,0
5/27/2015,32,25,1004.38,79,37,38,27,27,22,1007,1001,0
5/28/2015,32,22,1003.26,78,30,39,26,25,19,1006,1001,0
5/29/2015,34,25,1003.62,84,32,40,27,27,23,1007,1001,0
5/30/2015,31,23,1005.16,80,39,35,27,24,21,1012,1003,0
5/31/2015,30,26,1004.17,84,34,34,27,28,23,1013,1000,0
6/1/2015,30,24,1004.32,84,50,32,27,27,21,1007,1001,0.5
6/2/2015,32,24,1005.43,89,38,37,26,26,21,1008,1003,0
6/3/2015,30,23,1004.92,84,33,36,25,25,20,1007,1002,0
6/4/2015,32,26,1005.45,100,45,37,27,27,23,1008,1002,0
6/5/2015,32,26,1006,89,43,36,27,27,24,1008,1003,0
6/6/2015,31,24,1005.35,84,40,36,26,27,22,1008,1003,0
6/7/2015,32,26,1004.87,84,31,38,27,27,22,1007,1002,0
6/8/2015,32,25,1005.45,84,33,38,27,27,22,1008,1003,0
6/9/2015,32,24,1006.24,79,36,36,27,27,21,1009,1004,0
6/10/2015,31,24,1005.35,94,33,38,24,27,22,1008,1002,0
6/11/2015,33,24,1004.25,84,30,40,26,27,21,1007,1001,0
6/12/2015,29,24,1005.44,89,42,35,23,27,23,1007,1003,0
6/13/2015,32,25,1004.36,89,31,37,26,27,21,1006,1001,0
6/14/2015,32,24,1003.7,85,32,38,25,26,20,1006,1001,4
6/15/2015,31,22,1003.18,89,34,36,26,27,19,1006,1000,0
6/16/2015,31,22,1002.84,79,32,35,27,24,20,1006,1000,0
6/17/2015,28,24,1002.11,94,62,31,24,25,23,1005,1000,0.1
6/18/2015,28,23,1002.62,89,52,30,25,25,21,1005,1001,1
6/19/2015,28,24,1002.37,94,47,32,24,25,22,1005,1001,0.1
6/20/2015,30,23,1001.89,74,38,34,26,24,21,1004,999,0
6/21/2015,32,21,1002.09,66,27,37,26,22,19,1005,1000,0
6/22/2015,32,21,1003.07,70,29,38,26,24,20,1006,1000,0
6/23/2015,33,22,1004.26,79,28,38,28,26,20,1007,1002,0.8
6/24/2015,32,23,1005.23,79,25,39,26,26,20,1007,1002,0
6/25/2015,33,22,1004.46,80,26,38,28,26,20,1008,1001,0.5
6/26/2015,32,22,1003.73,66,30,37,26,24,20,1006,1001,0
6/27/2015,33,22,1003.98,93,30,38,28,27,20,1007,1001,14
6/28/2015,32,23,1005.87,84,27,38,26,27,20,1008,1004,0.8
6/29/2015,32,24,1007.4,84,30,38,26,27,21,1010,1005,0
6/30/2015,32,23,1007.33,79,27,38,25,26,20,1010,1005,2
7/1/2015,32,23,1007.67,89,27,38,25,27,20,1010,1005,0
7/2/2015,32,23,1007.83,84,24,39,26,26,20,1011,1005,2
7/3/2015,32,24,1007.5,83,26,39,26,27,20,1010,1005,0
7/4/2015,33,23,1006.25,79,27,39,27,26,21,1009,1004,0
7/5/2015,34,22,1004.36,75,24,40,28,26,19,1007,1002,0
7/6/2015,34,22,1003.6,79,22,40,28,27,17,1006,1001,0
7/7/2015,34,21,1003.45,79,15,40,28,27,15,1006,1001,0
7/8/2015,34,23,1004.13,79,23,40,28,26,19,1007,1002,0
7/9/2015,34,22,1004.59,74,22,39,28,25,20,1008,1001,3
7/10/2015,32,22,1003.08,89,25,39,24,26,20,1006,999,8
7/11/2015,30,23,1003.87,89,31,38,23,25,21,1007,1001,0.1
7/12/2015,32,23,1004.39,89,30,39,26,26,20,1007,1002,0
7/13/2015,32,23,1003.87,84,32,39,26,25,21,1006,1001,0
7/14/2015,32,24,1002.62,85,33,37,26,26,21,1006,999,0
7/15/2015,30,24,1001.94,84,39,34,27,26,22,1004,999,0
7/16/2015,32,23,1001.23,79,24,38,26,26,19,1004,999,0
7/17/2015,32,23,1001.88,96,31,39,26,26,20,1005,999,14
7/18/2015,31,24,1003.15,94,30,38,24,27,21,1006,1000,31
7/19/2015,30,23,1003.57,94,33,36,23,25,21,1006,1001,0.2
7/20/2015,31,22,1002.67,89,29,37,25,26,20,1005,1000,3
7/21/2015,30,23,1003.21,79,32,36,25,26,22,1007,1000,4
7/22/2015,30,24,1004.37,91,40,36,24,25,21,1008,1002,0
7/23/2015,29,24,1005.81,94,46,35,23,25,22,1009,1003,17
7/24/2015,30,24,1006.62,94,39,36,23,26,21,1009,1004,0
7/25/2015,31,25,1006.11,94,37,36,26,27,22,1009,1003,0
7/26/2015,30,24,1006.51,89,42,35,25,26,22,1010,1004,0
7/27/2015,29,24,1007.53,94,42,35,23,26,22,1010,1005,1
7/28/2015,30,24,1007.72,91,41,36,24,26,22,1011,1005,14
7/29/2015,30,24,1006.96,89,33,36,23,27,21,1010,1004,0
7/30/2015,30,24,1006.91,89,33,35,26,27,19,1009,1005,0
7/31/2015,30,24,1006.68,89,35,34,26,26,21,1010,1004,0
8/1/2015,27,24,1007.39,94,45,33,21,26,22,1011,1005,6
8/2/2015,28,24,1007.4,94,54,34,23,26,23,1011,1004,0.4
8/3/2015,30,25,1005.96,89,44,34,25,26,22,1009,1004,0
8/4/2015,30,23,1005.63,89,39,35,24,26,21,1010,1003,61
8/5/2015,28,24,1005.53,94,39,35,21,27,22,1009,1003,1
8/6/2015,30,24,1004.29,89,32,36,24,26,21,1007,1002,0.4
8/7/2015,30,24,1004.02,89,47,34,26,26,22,1007,1001,6
8/8/2015,30,24,1003.98,94,36,36,24,27,22,1007,1001,2
8/9/2015,32,24,1002.23,84,35,37,26,26,22,1005,999,0
8/10/2015,31,24,1001.8,89,47,36,26,26,21,1005,1000,1
8/11/2015,30,25,1003.52,89,42,35,25,26,22,1006,1001,0
8/12/2015,30,24,1004.87,84,40,35,26,26,22,1008,1002,0.1
8/13/2015,31,24,1004.93,84,42,36,26,27,21,1008,1002,0
8/14/2015,30,25,1005.26,94,43,35,25,27,23,1008,1003,0
8/15/2015,30,25,1006.16,89,33,36,25,27,22,1010,1004,0
8/16/2015,28,25,1007.8,94,52,34,23,27,23,1010,1006,0
8/17/2015,30,25,1007.07,94,44,34,25,27,23,1010,1005,0
8/18/2015,30,26,1007.85,94,51,34,25,27,24,1011,1005,0
8/19/2015,30,25,1008.59,84,40,34,26,26,22,1011,1006,0
8/20/2015,30,25,1008.13,84,47,36,25,27,22,1011,1005,0
8/21/2015,27,24,1008.53,94,64,32,22,27,23,1011,1006,5
8/22/2015,27,24,1007.31,94,58,32,22,26,22,1010,1004,0.9
8/23/2015,28,24,1006.57,94,43,34,22,25,22,1009,1004,0
8/24/2015,30,24,1007.05,89,37,35,25,26,22,1010,1005,0
8/25/2015,31,24,1006.13,89,40,36,26,25,22,1009,1003,0
8/26/2015,30,24,1004.73,84,35,35,26,26,21,1008,1002,0
8/27/2015,28,24,1004.83,89,54,31,24,26,23,1008,1002,0.4
8/28/2015,30,24,1005.77,89,45,34,25,26,22,1008,1004,0
8/29/2015,30,24,1005.53,94,32,36,24,26,20,1008,1003,1
8/30/2015,32,25,1006.43,84,30,37,26,26,21,1010,1003,0.8
8/31/2015,29,25,1007.42,94,37,35,23,27,22,1010,1005,0
9/1/2015,31,25,1006.36,89,42,36,26,27,23,1009,1004,0
9/2/2015,30,25,1006,84,44,36,25,27,22,1009,1003,0
9/3/2015,30,25,1007.64,89,52,35,26,27,23,1011,1006,0
9/4/2015,30,26,1009.45,94,47,35,26,27,24,1012,1007,0
9/5/2015,30,26,1010.17,94,49,35,26,27,24,1013,1007,0
9/6/2015,31,25,1009.23,89,41,36,26,26,23,1011,1005,0
9/7/2015,28,24,1009.7,94,56,31,25,26,22,1012,1007,0.4
9/8/2015,30,24,1008.87,94,38,35,24,27,21,1012,1006,0
9/9/2015,30,24,1008.29,89,35,34,25,27,20,1011,1005,0
9/10/2015,27,25,1008.12,94,45,32,22,27,22,1011,1005,0.2
9/11/2015,29,25,1007.21,94,47,33,25,27,22,1010,1004,0.5
9/12/2015,30,24,1007.21,94,36,34,26,27,20,1010,1006,0
9/13/2015,30,24,1007.43,89,33,36,25,27,20,1011,1005,0.1
9/14/2015,30,23,1006.4,89,38,34,25,26,20,1010,1003,0
9/15/2015,31,23,1004.85,84,32,36,26,27,20,1008,1001,0
9/16/2015,32,23,1002.84,79,34,37,27,26,20,1006,1000,0
9/17/2015,32,23,1002.49,84,32,36,27,27,21,1005,1000,5
9/18/2015,30,24,1003.59,94,33,35,26,27,21,1007,1001,0
9/19/2015,30,25,1004.79,94,42,34,25,27,22,1007,1003,0
9/20/2015,30,25,1004.85,94,34,36,25,27,22,1009,1002,23
9/21/2015,28,24,1006.56,94,34,35,22,26,20,1009,1004,0
9/22/2015,30,26,1007.32,94,46,34,25,27,24,1010,1004,0
9/23/2015,30,26,1008.62,94,45,35,26,27,23,1012,1006,0
9/24/2015,30,26,1008,94,43,35,26,27,24,1011,1005,0
9/25/2015,30,25,1006.44,89,37,35,26,27,21,1009,1003,0
9/26/2015,30,25,1006.57,94,38,36,25,27,23,1010,1003,0
9/27/2015,30,25,1006.78,94,46,35,26,27,23,1010,1004,0
9/28/2015,30,25,1006.52,89,42,34,25,26,22,1009,1004,1
9/29/2015,28,24,1007.14,94,54,33,24,26,23,1010,1005,0.1
9/30/2015,29,25,1008.75,94,47,34,24,26,22,1011,1007,0
10/1/2015,28,25,1009.73,100,54,32,24,26,24,1012,1008,0.4
10/2/2015,30,25,1010.4,89,40,36,25,26,23,1014,1007,0
10/3/2015,27,25,1010.34,94,60,32,22,27,24,1013,1008,0
10/4/2015,29,25,1009.35,94,47,34,24,27,23,1012,1006,16
10/5/2015,27,25,1009.1,94,60,32,22,26,23,1012,1007,0
10/6/2015,28,25,1007.81,94,37,34,23,26,22,1011,1005,0
10/7/2015,30,25,1007.75,94,45,35,24,26,23,1011,1005,0
10/8/2015,28,25,1008.24,94,45,34,22,27,22,1011,1005,0
10/9/2015,29,26,1008.09,94,59,33,25,27,22,1011,1005,0
10/10/2015,29,25,1008.66,94,42,35,23,27,23,1012,1006,0
10/11/2015,26,24,1010.25,94,53,31,22,27,22,1013,1008,0
10/12/2015,30,25,1010.8,94,46,34,25,27,23,1014,1008,0
10/13/2015,28,25,1010.8,94,47,34,23,26,23,1014,1008,0
10/14/2015,29,24,1011.1,100,44,34,24,26,21,1014,1009,0
10/15/2015,28,25,1011.02,100,45,33,24,26,22,1013,1008,0
10/16/2015,28,24,1011.32,94,45,33,24,26,22,1014,1009,0
10/17/2015,28,24,1011.57,100,53,33,24,26,22,1014,1009,0
10/18/2015,29,25,1012.13,94,46,34,24,26,23,1015,1010,0.1
10/19/2015,29,26,1011.72,94,55,33,25,27,25,1015,1009,0
10/20/2015,29,25,1010.22,94,47,33,25,27,23,1013,1008,0
10/21/2015,29,24,1009.72,94,45,33,25,27,22,1013,1008,0
10/22/2015,28,22,1010.85,94,30,33,23,25,18,1014,1009,0
10/23/2015,26,23,1010.65,94,56,30,23,25,21,1013,1009,7
10/24/2015,27,23,1010.45,100,45,32,22,26,21,1013,1008,0
10/25/2015,28,23,1011.23,89,47,33,23,25,22,1014,1010,0
10/26/2015,28,24,1011.49,94,44,33,23,25,22,1014,1010,0.4
10/27/2015,28,24,1011.22,94,40,33,24,26,21,1014,1008,0.8
10/28/2015,26,25,1011.33,100,58,31,22,27,23,1014,1009,14
10/29/2015,26,25,1010.5,100,68,30,23,26,23,1014,1008,13
10/30/2015,27,25,1009.45,100,65,31,23,26,24,1012,1007,23
10/31/2015,26,25,1009.79,100,70,29,24,26,22,1012,1008,10
11/1/2015,27,25,1010.76,100,57,31,23,27,24,1013,1009,0
11/2/2015,26,25,1011.85,100,57,31,22,26,22,1014,1010,0
11/3/2015,28,25,1011.81,100,61,32,24,27,23,1014,1010,0.2
11/4/2015,27,25,1010.96,100,56,31,23,26,23,1013,1008,3
11/5/2015,26,26,1010.59,100,68,32,21,27,24,1014,1008,0.2
11/6/2015,28,25,1009.73,100,50,32,24,27,23,1012,1007,0
11/7/2015,27,25,1010.36,100,70,30,24,26,23,1014,1008,5
11/8/2015,24,25,1009.36,100,84,26,23,26,23,1012,1008,74
11/9/2015,24,25,1004.4,100,81,27,22,26,22,1008,1002,47
11/10/2015,24,24,1005.02,100,71,27,21,26,22,1010,1001,26
11/11/2015,26,25,1009.31,100,72,29,22,26,23,1013,1006,74
11/12/2015,26,25,1011.17,100,62,31,22,27,22,1013,1009,0
11/13/2015,24,25,1011.96,100,85,26,23,26,23,1015,1010,10
11/14/2015,25,24,1009.87,94,57,28,22,24,22,1013,1007,0.2
11/15/2015,24,24,1008.42,100,83,25,23,25,23,1012,1006,233
11/16/2015,25,25,1006.29,100,84,28,22,28,22,1008,1004,41
11/17/2015,24,23,1007.11,94,65,28,21,24,21,1010,1005,0
11/18/2015,25,24,1008.79,94,70,29,21,25,21,1012,1007,0.3
11/19/2015,26,25,1010.37,100,71,29,23,27,24,1013,1008,8
11/20/2015,26,25,1010.64,100,66,31,22,26,23,1013,1008,0
11/21/2015,26,25,1010.56,100,68,30,23,27,24,1014,1008,7
11/22/2015,26,25,1010.54,100,72,29,23,27,24,1013,1008,35
11/23/2015,26,25,1011.62,100,70,31,22,26,23,1014,1009,139
11/24/2015,26,24,1012.21,100,54,29,22,26,22,1015,1010,0
11/25/2015,26,23,1011.54,100,51,30,22,25,21,1014,1009,0
11/26/2015,26,24,1011.39,100,62,29,24,26,22,1014,1009,0
11/27/2015,26,22,1010.79,94,50,30,21,24,21,1013,1008,0
11/28/2015,26,23,1012.39,100,55,30,21,25,21,1015,1010,0
11/29/2015,28,25,1012.66,100,68,31,24,26,23,1015,1011,9
11/30/2015,25,25,1013.05,100,73,28,22,26,23,1016,1010,30
12/1/2015,23,24,1011.84,100,90,25,21,25,23,1014,1010,325
12/2/2015,24,24,1011.76,100,84,26,21,25,22,1015,1009,25
12/3/2015,24,23,1011.07,100,77,28,21,25,21,1014,1009,9
12/4/2015,26,24,1011.24,100,71,29,22,27,22,1014,1009,34
12/5/2015,24,24,1010.94,94,74,28,20,25,22,1014,1009,14
12/6/2015,24,24,1011.23,100,83,26,22,25,23,1014,1009,26
12/7/2015,26,23,1011.8,89,60,29,22,24,22,1014,1010,0
12/8/2015,25,22,1012.39,94,53,28,22,23,20,1016,1010,1
12/9/2015,26,24,1012.59,100,69,29,22,26,23,1016,1010,3
12/10/2015,26,23,1012.64,94,51,29,23,24,20,1016,1011,0
12/11/2015,26,24,1011.25,94,56,31,22,27,22,1014,1009,0
12/12/2015,26,24,1010.27,94,55,31,22,25,21,1014,1008,0
12/13/2015,26,22,1010.89,94,41,31,21,24,19,1014,1009,0
12/14/2015,26,23,1011.34,94,58,29,22,24,21,1014,1009,0
12/15/2015,26,22,1011.63,94,51,30,21,23,20,1015,1010,0
12/16/2015,25,21,1012.23,94,46,31,19,23,19,1015,1010,0
12/17/2015,26,22,1011.96,94,48,31,21,23,21,1015,1010,0
12/18/2015,26,23,1012.55,94,50,31,21,25,21,1016,1010,0
12/19/2015,27,23,1014.36,94,53,31,23,25,22,1017,1012,0
12/20/2015,26,23,1014.17,94,44,31,22,24,21,1018,1011,0
12/21/2015,26,21,1013.95,94,32,32,20,23,16,1018,1011,0
12/22/2015,26,22,1014.43,94,46,31,21,24,21,1017,1012,0
12/23/2015,26,23,1014.54,89,46,31,22,24,21,1018,1012,0
12/24/2015,26,22,1013.43,94,51,31,21,24,21,1016,1011,0
12/25/2015,26,22,1013.5,94,43,31,21,23,19,1016,1012,0
12/26/2015,26,21,1013.96,94,41,30,21,23,17,1018,1012,0
12/27/2015,26,22,1014.84,94,51,30,23,23,20,1018,1013,0
12/28/2015,26,21,1016.52,83,49,30,22,22,19,1020,1015,0
12/29/2015,26,21,1015.36,95,43,30,21,23,19,1018,1013,0
12/30/2015,25,21,1014.27,94,46,30,20,22,20,1017,1012,0
12/31/2015,25,20,1015,94,37,30,20,22,18,1018,1012,0
1/1/2016,26,20,1016.16,83,42,30,21,22,19,1020,1014,0
1/2/2016,25,20,1016.46,88,38,30,20,22,18,1020,1015,0
1/3/2016,25,21,1015.3,88,42,31,19,22,19,1019,1013,0
1/4/2016,26,20,1015.23,94,40,31,20,22,19,1018,1013,0
1/5/2016,25,20,1014.43,88,40,30,20,22,18,1019,1012,0
1/6/2016,25,19,1014.48,88,37,30,20,20,17,1018,1012,0
1/7/2016,25,19,1015.18,88,44,30,20,21,18,1018,1013,0
1/8/2016,26,19,1015.27,83,44,30,21,22,18,1019,1013,0
1/9/2016,25,19,1013.32,88,33,30,20,22,16,1017,1011,0
1/10/2016,24,18,1014.43,88,34,30,19,20,16,1018,1012,0
1/11/2016,24,18,1014.7,88,38,30,19,20,17,1018,1013,0
1/12/2016,24,18,1013.29,88,34,30,19,20,16,1017,1011,0
1/13/2016,24,18,1012.54,94,30,30,19,21,14,1016,1010,0
1/14/2016,24,18,1012.7,88,34,30,19,21,16,1016,1010,0
1/15/2016,24,18,1012.05,83,37,30,19,19,16,1016,1010,0
1/16/2016,24,18,1011.43,88,36,30,18,20,16,1015,1009,0
1/17/2016,24,19,1011.35,83,42,29,19,20,17,1015,1009,0
1/18/2016,25,20,1010.57,88,46,30,20,21,18,1014,1008,0
